x-axis,3,4,MATH
+98.400E-06,+68.164062500E+00,+67.968750000E+00,-195.312500E-03
+98.500E-06,+68.066406250E+00,+68.164062500E+00,+97.656250E-03
+98.600E-06,+67.968750000E+00,+68.261718750E+00,+292.968750E-03
+98.700E-06,+68.359375000E+00,+68.359375000E+00,-0.0E+00
+98.800E-06,+68.261718750E+00,+68.066406250E+00,-195.312500E-03
+98.900E-06,+68.261718750E+00,+68.359375000E+00,+97.656250E-03
+99.000E-06,+68.164062500E+00,+68.261718750E+00,+97.656250E-03
+99.100E-06,+68.359375000E+00,+68.359375000E+00,-0.0E+00
+99.200E-06,+68.554687500E+00,+68.359375000E+00,-195.312500E-03
+99.300E-06,+68.359375000E+00,+68.554687500E+00,+195.312500E-03
+99.400E-06,+68.554687500E+00,+68.750000000E+00,+195.312500E-03
+99.500E-06,+68.554687500E+00,+68.554687500E+00,-0.0E+00
+99.600E-06,+68.750000000E+00,+68.359375000E+00,-390.625000E-03
+99.700E-06,+68.847656250E+00,+68.554687500E+00,-292.968750E-03
+99.800E-06,+68.554687500E+00,+68.750000000E+00,+195.312500E-03
+99.900E-06,+68.847656250E+00,+68.847656250E+00,-0.0E+00
+100.000E-06,+68.945312500E+00,+68.750000000E+00,-195.312500E-03
+100.100E-06,+68.847656250E+00,+68.750000000E+00,-97.656250E-03
+100.200E-06,+69.042968750E+00,+68.945312500E+00,-97.656250E-03
+100.300E-06,+69.042968750E+00,+69.238281250E+00,+195.312500E-03
+100.400E-06,+69.140625000E+00,+69.335937500E+00,+195.312500E-03
+100.500E-06,+69.140625000E+00,+69.238281250E+00,+97.656250E-03
+100.600E-06,+69.433593750E+00,+69.335937500E+00,-97.656250E-03
+100.700E-06,+69.140625000E+00,+69.335937500E+00,+195.312500E-03
+100.800E-06,+69.042968750E+00,+69.238281250E+00,+195.312500E-03
+100.900E-06,+69.238281250E+00,+69.335937500E+00,+97.656250E-03
+101.000E-06,+69.140625000E+00,+69.335937500E+00,+195.312500E-03
+101.100E-06,+69.238281250E+00,+69.433593750E+00,+195.312500E-03
+101.200E-06,+69.433593750E+00,+69.628906250E+00,+195.312500E-03
+101.300E-06,+69.433593750E+00,+69.531250000E+00,+97.656250E-03
+101.400E-06,+69.628906250E+00,+69.628906250E+00,+0.0E+00
+101.500E-06,+69.531250000E+00,+69.531250000E+00,+0.0E+00
+101.600E-06,+69.433593750E+00,+69.628906250E+00,+195.312500E-03
+101.700E-06,+69.628906250E+00,+69.531250000E+00,-97.656250E-03
+101.800E-06,+69.726562500E+00,+69.921875000E+00,+195.312500E-03
+101.900E-06,+69.824218750E+00,+69.726562500E+00,-97.656250E-03
+102.000E-06,+69.726562500E+00,+69.824218750E+00,+97.656250E-03
+102.100E-06,+69.726562500E+00,+69.824218750E+00,+97.656250E-03
+102.200E-06,+70.019531250E+00,+70.019531250E+00,+0.0E+00
+102.300E-06,+70.019531250E+00,+70.019531250E+00,+0.0E+00
+102.400E-06,+69.824218750E+00,+70.117187500E+00,+292.968750E-03
+102.500E-06,+70.117187500E+00,+70.117187500E+00,+0.0E+00
+102.600E-06,+70.214843750E+00,+70.312500000E+00,+97.656250E-03
+102.700E-06,+70.117187500E+00,+70.312500000E+00,+195.312500E-03
+102.800E-06,+70.214843750E+00,+70.117187500E+00,-97.656250E-03
+102.900E-06,+70.312500000E+00,+70.214843750E+00,-97.656250E-03
+103.000E-06,+70.214843750E+00,+70.117187500E+00,-97.656250E-03
+103.100E-06,+70.214843750E+00,+70.312500000E+00,+97.656250E-03
+103.200E-06,+70.410156250E+00,+70.410156250E+00,+0.0E+00
+103.300E-06,+70.117187500E+00,+70.312500000E+00,+195.312500E-03
+103.400E-06,+70.410156250E+00,+70.312500000E+00,-97.656250E-03
+103.500E-06,+70.507812500E+00,+70.507812500E+00,+0.0E+00
+103.600E-06,+70.507812500E+00,+70.507812500E+00,+0.0E+00
+103.700E-06,+70.410156250E+00,+70.507812500E+00,+97.656250E-03
+103.800E-06,+70.507812500E+00,+70.800781250E+00,+292.968750E-03
+103.900E-06,+70.703125000E+00,+70.898437500E+00,+195.312500E-03
+104.000E-06,+70.800781250E+00,+70.800781250E+00,+0.0E+00
+104.100E-06,+70.703125000E+00,+70.898437500E+00,+195.312500E-03
+104.200E-06,+70.800781250E+00,+70.898437500E+00,+97.656250E-03
+104.300E-06,+70.800781250E+00,+70.996093750E+00,+195.312500E-03
+104.400E-06,+70.996093750E+00,+71.191406250E+00,+195.312500E-03
+104.500E-06,+70.898437500E+00,+71.093750000E+00,+195.312500E-03
+104.600E-06,+71.093750000E+00,+71.191406250E+00,+97.656250E-03
+104.700E-06,+70.800781250E+00,+71.191406250E+00,+390.625000E-03
+104.800E-06,+70.996093750E+00,+71.191406250E+00,+195.312500E-03
+104.900E-06,+71.093750000E+00,+71.191406250E+00,+97.656250E-03
+105.000E-06,+70.996093750E+00,+71.191406250E+00,+195.312500E-03
+105.100E-06,+70.996093750E+00,+71.191406250E+00,+195.312500E-03
+105.200E-06,+71.289062500E+00,+71.289062500E+00,-0.0E+00
+105.300E-06,+71.386718750E+00,+71.289062500E+00,-97.656250E-03
+105.400E-06,+71.386718750E+00,+71.484375000E+00,+97.656250E-03
+105.500E-06,+71.386718750E+00,+71.386718750E+00,-0.0E+00
+105.600E-06,+71.484375000E+00,+71.386718750E+00,-97.656250E-03
+105.700E-06,+71.386718750E+00,+71.582031250E+00,+195.312500E-03
+105.800E-06,+71.484375000E+00,+71.484375000E+00,-0.0E+00
+105.900E-06,+71.777343750E+00,+71.484375000E+00,-292.968750E-03
+106.000E-06,+71.679687500E+00,+71.875000000E+00,+195.312500E-03
+106.100E-06,+71.582031250E+00,+71.679687500E+00,+97.656250E-03
+106.200E-06,+71.777343750E+00,+71.679687500E+00,-97.656250E-03
+106.300E-06,+71.679687500E+00,+71.679687500E+00,-0.0E+00
+106.400E-06,+71.875000000E+00,+71.777343750E+00,-97.656250E-03
+106.500E-06,+71.679687500E+00,+71.972656250E+00,+292.968750E-03
+106.600E-06,+71.777343750E+00,+71.875000000E+00,+97.656250E-03
+106.700E-06,+71.972656250E+00,+71.875000000E+00,-97.656250E-03
+106.800E-06,+71.972656250E+00,+72.070312500E+00,+97.656250E-03
+106.900E-06,+71.875000000E+00,+72.070312500E+00,+195.312500E-03
+107.000E-06,+72.070312500E+00,+71.972656250E+00,-97.656250E-03
+107.100E-06,+72.070312500E+00,+72.167968750E+00,+97.656250E-03
+107.200E-06,+72.070312500E+00,+72.070312500E+00,+0.0E+00
+107.300E-06,+72.167968750E+00,+72.460937500E+00,+292.968750E-03
+107.400E-06,+72.363281250E+00,+72.460937500E+00,+97.656250E-03
+107.500E-06,+72.363281250E+00,+72.460937500E+00,+97.656250E-03
+107.600E-06,+72.363281250E+00,+72.363281250E+00,+0.0E+00
+107.700E-06,+72.167968750E+00,+72.460937500E+00,+292.968750E-03
+107.800E-06,+72.265625000E+00,+72.753906250E+00,+488.281250E-03
+107.900E-06,+72.363281250E+00,+72.558593750E+00,+195.312500E-03
+108.000E-06,+72.265625000E+00,+72.656250000E+00,+390.625000E-03
+108.100E-06,+72.363281250E+00,+72.656250000E+00,+292.968750E-03
+108.200E-06,+72.558593750E+00,+72.656250000E+00,+97.656250E-03
+108.300E-06,+72.558593750E+00,+72.656250000E+00,+97.656250E-03
+108.400E-06,+72.753906250E+00,+72.851562500E+00,+97.656250E-03
+108.500E-06,+72.558593750E+00,+72.851562500E+00,+292.968750E-03
+108.600E-06,+72.851562500E+00,+72.851562500E+00,+0.0E+00
+108.700E-06,+72.851562500E+00,+72.949218750E+00,+97.656250E-03
+108.800E-06,+72.753906250E+00,+73.144531250E+00,+390.625000E-03
+108.900E-06,+73.144531250E+00,+73.144531250E+00,-0.0E+00
+109.000E-06,+73.144531250E+00,+72.949218750E+00,-195.312500E-03
+109.100E-06,+72.851562500E+00,+73.242187500E+00,+390.625000E-03
+109.200E-06,+73.046875000E+00,+73.046875000E+00,+0.0E+00
+109.300E-06,+73.339843750E+00,+73.339843750E+00,+0.0E+00
+109.400E-06,+73.144531250E+00,+73.339843750E+00,+195.312500E-03
+109.500E-06,+73.046875000E+00,+73.339843750E+00,+292.968750E-03
+109.600E-06,+73.339843750E+00,+73.339843750E+00,+0.0E+00
+109.700E-06,+73.339843750E+00,+73.437500000E+00,+97.656250E-03
+109.800E-06,+73.339843750E+00,+73.535156250E+00,+195.312500E-03
+109.900E-06,+73.242187500E+00,+73.535156250E+00,+292.968750E-03
+110.000E-06,+73.437500000E+00,+73.632812500E+00,+195.312500E-03
+110.100E-06,+73.632812500E+00,+73.730468750E+00,+97.656250E-03
+110.200E-06,+73.730468750E+00,+73.730468750E+00,+0.0E+00
+110.300E-06,+73.339843750E+00,+73.925781250E+00,+585.937500E-03
+110.400E-06,+73.632812500E+00,+73.925781250E+00,+292.968750E-03
+110.500E-06,+73.535156250E+00,+74.023437500E+00,+488.281250E-03
+110.600E-06,+73.828125000E+00,+74.121093750E+00,+292.968750E-03
+110.700E-06,+73.828125000E+00,+73.730468750E+00,-97.656250E-03
+110.800E-06,+73.828125000E+00,+74.121093750E+00,+292.968750E-03
+110.900E-06,+73.828125000E+00,+74.023437500E+00,+195.312500E-03
+111.000E-06,+73.925781250E+00,+74.218750000E+00,+292.968750E-03
+111.100E-06,+73.925781250E+00,+74.121093750E+00,+195.312500E-03
+111.200E-06,+73.925781250E+00,+74.218750000E+00,+292.968750E-03
+111.300E-06,+74.023437500E+00,+74.218750000E+00,+195.312500E-03
+111.400E-06,+73.925781250E+00,+74.218750000E+00,+292.968750E-03
+111.500E-06,+74.121093750E+00,+74.023437500E+00,-97.656250E-03
+111.600E-06,+74.316406250E+00,+74.218750000E+00,-97.656250E-03
+111.700E-06,+74.218750000E+00,+74.511718750E+00,+292.968750E-03
+111.800E-06,+74.218750000E+00,+74.414062500E+00,+195.312500E-03
+111.900E-06,+74.414062500E+00,+74.414062500E+00,+0.0E+00
+112.000E-06,+74.511718750E+00,+74.511718750E+00,+0.0E+00
+112.100E-06,+74.316406250E+00,+74.804687500E+00,+488.281250E-03
+112.200E-06,+74.316406250E+00,+74.804687500E+00,+488.281250E-03
+112.300E-06,+74.511718750E+00,+74.609375000E+00,+97.656250E-03
+112.400E-06,+74.414062500E+00,+74.902343750E+00,+488.281250E-03
+112.500E-06,+74.511718750E+00,+74.902343750E+00,+390.625000E-03
+112.600E-06,+74.609375000E+00,+74.804687500E+00,+195.312500E-03
+112.700E-06,+74.707031250E+00,+74.804687500E+00,+97.656250E-03
+112.800E-06,+74.804687500E+00,+75.000000000E+00,+195.312500E-03
+112.900E-06,+74.902343750E+00,+75.000000000E+00,+97.656250E-03
+113.000E-06,+74.902343750E+00,+75.097656250E+00,+195.312500E-03
+113.100E-06,+75.097656250E+00,+75.097656250E+00,+0.0E+00
+113.200E-06,+74.902343750E+00,+75.097656250E+00,+195.312500E-03
+113.300E-06,+74.902343750E+00,+74.902343750E+00,+0.0E+00
+113.400E-06,+75.097656250E+00,+75.097656250E+00,+0.0E+00
+113.500E-06,+74.902343750E+00,+75.195312500E+00,+292.968750E-03
+113.600E-06,+75.097656250E+00,+75.390625000E+00,+292.968750E-03
+113.700E-06,+75.195312500E+00,+75.292968750E+00,+97.656250E-03
+113.800E-06,+75.195312500E+00,+75.488281250E+00,+292.968750E-03
+113.900E-06,+75.195312500E+00,+75.585937500E+00,+390.625000E-03
+114.000E-06,+75.292968750E+00,+75.585937500E+00,+292.968750E-03
+114.100E-06,+75.195312500E+00,+75.585937500E+00,+390.625000E-03
+114.200E-06,+75.390625000E+00,+75.390625000E+00,+0.0E+00
+114.300E-06,+75.292968750E+00,+75.488281250E+00,+195.312500E-03
+114.400E-06,+75.488281250E+00,+75.781250000E+00,+292.968750E-03
+114.500E-06,+75.390625000E+00,+75.683593750E+00,+292.968750E-03
+114.600E-06,+75.683593750E+00,+75.781250000E+00,+97.656250E-03
+114.700E-06,+75.781250000E+00,+75.585937500E+00,-195.312500E-03
+114.800E-06,+75.683593750E+00,+75.781250000E+00,+97.656250E-03
+114.900E-06,+75.683593750E+00,+75.976562500E+00,+292.968750E-03
+115.000E-06,+75.781250000E+00,+75.878906250E+00,+97.656250E-03
+115.100E-06,+75.781250000E+00,+75.878906250E+00,+97.656250E-03
+115.200E-06,+75.976562500E+00,+75.878906250E+00,-97.656250E-03
+115.300E-06,+75.976562500E+00,+75.976562500E+00,+0.0E+00
+115.400E-06,+76.074218750E+00,+76.074218750E+00,+0.0E+00
+115.500E-06,+76.171875000E+00,+76.171875000E+00,+0.0E+00
+115.600E-06,+75.976562500E+00,+76.171875000E+00,+195.312500E-03
+115.700E-06,+76.171875000E+00,+76.171875000E+00,+0.0E+00
+115.800E-06,+76.074218750E+00,+76.074218750E+00,+0.0E+00
+115.900E-06,+75.976562500E+00,+76.074218750E+00,+97.656250E-03
+116.000E-06,+76.074218750E+00,+76.367187500E+00,+292.968750E-03
+116.100E-06,+76.074218750E+00,+76.367187500E+00,+292.968750E-03
+116.200E-06,+76.074218750E+00,+76.464843750E+00,+390.625000E-03
+116.300E-06,+76.171875000E+00,+76.660156250E+00,+488.281250E-03
+116.400E-06,+76.269531250E+00,+76.660156250E+00,+390.625000E-03
+116.500E-06,+76.269531250E+00,+76.660156250E+00,+390.625000E-03
+116.600E-06,+76.367187500E+00,+76.660156250E+00,+292.968750E-03
+116.700E-06,+76.464843750E+00,+76.660156250E+00,+195.312500E-03
+116.800E-06,+76.464843750E+00,+76.562500000E+00,+97.656250E-03
+116.900E-06,+76.562500000E+00,+76.562500000E+00,+0.0E+00
+117.000E-06,+76.562500000E+00,+76.757812500E+00,+195.312500E-03
+117.100E-06,+76.757812500E+00,+76.953125000E+00,+195.312500E-03
+117.200E-06,+76.757812500E+00,+76.953125000E+00,+195.312500E-03
+117.300E-06,+76.757812500E+00,+76.855468750E+00,+97.656250E-03
+117.400E-06,+76.855468750E+00,+76.953125000E+00,+97.656250E-03
+117.500E-06,+76.855468750E+00,+77.343750000E+00,+488.281250E-03
+117.600E-06,+76.855468750E+00,+77.148437500E+00,+292.968750E-03
+117.700E-06,+76.953125000E+00,+77.148437500E+00,+195.312500E-03
+117.800E-06,+76.855468750E+00,+77.441406250E+00,+585.937500E-03
+117.900E-06,+77.148437500E+00,+77.441406250E+00,+292.968750E-03
+118.000E-06,+77.246093750E+00,+77.343750000E+00,+97.656250E-03
+118.100E-06,+77.050781250E+00,+77.246093750E+00,+195.312500E-03
+118.200E-06,+77.343750000E+00,+77.441406250E+00,+97.656250E-03
+118.300E-06,+77.246093750E+00,+77.539062500E+00,+292.968750E-03
+118.400E-06,+77.441406250E+00,+77.441406250E+00,+0.0E+00
+118.500E-06,+77.441406250E+00,+77.636718750E+00,+195.312500E-03
+118.600E-06,+77.636718750E+00,+77.539062500E+00,-97.656250E-03
+118.700E-06,+77.441406250E+00,+77.636718750E+00,+195.312500E-03
+118.800E-06,+77.441406250E+00,+77.539062500E+00,+97.656250E-03
+118.900E-06,+77.539062500E+00,+77.832031250E+00,+292.968750E-03
+119.000E-06,+77.734375000E+00,+77.832031250E+00,+97.656250E-03
+119.100E-06,+77.636718750E+00,+77.734375000E+00,+97.656250E-03
+119.200E-06,+77.636718750E+00,+77.539062500E+00,-97.656250E-03
+119.300E-06,+77.636718750E+00,+77.734375000E+00,+97.656250E-03
+119.400E-06,+77.832031250E+00,+77.832031250E+00,+0.0E+00
+119.500E-06,+77.929687500E+00,+78.027343750E+00,+97.656250E-03
+119.600E-06,+77.929687500E+00,+78.027343750E+00,+97.656250E-03
+119.700E-06,+77.832031250E+00,+78.222656250E+00,+390.625000E-03
+119.800E-06,+78.027343750E+00,+78.125000000E+00,+97.656250E-03
+119.900E-06,+78.222656250E+00,+78.125000000E+00,-97.656250E-03
+120.000E-06,+78.125000000E+00,+78.222656250E+00,+97.656250E-03
+120.100E-06,+78.027343750E+00,+78.222656250E+00,+195.312500E-03
+120.200E-06,+78.027343750E+00,+78.222656250E+00,+195.312500E-03
+120.300E-06,+78.027343750E+00,+78.320312500E+00,+292.968750E-03
+120.400E-06,+78.027343750E+00,+78.710937500E+00,+683.593750E-03
+120.500E-06,+78.222656250E+00,+78.515625000E+00,+292.968750E-03
+120.600E-06,+78.320312500E+00,+78.320312500E+00,+0.0E+00
+120.700E-06,+78.125000000E+00,+78.515625000E+00,+390.625000E-03
+120.800E-06,+78.222656250E+00,+78.417968750E+00,+195.312500E-03
+120.900E-06,+78.125000000E+00,+78.320312500E+00,+195.312500E-03
+121.000E-06,+78.125000000E+00,+78.613281250E+00,+488.281250E-03
+121.100E-06,+77.929687500E+00,+78.515625000E+00,+585.937500E-03
+121.200E-06,+77.929687500E+00,+78.808593750E+00,+878.906250E-03
+121.300E-06,+77.832031250E+00,+78.710937500E+00,+878.906250E-03
+121.400E-06,+77.929687500E+00,+78.710937500E+00,+781.250000E-03
+121.500E-06,+77.734375000E+00,+78.808593750E+00,+1.074218750E+00
+121.600E-06,+77.539062500E+00,+78.808593750E+00,+1.269531250E+00
+121.700E-06,+77.832031250E+00,+78.808593750E+00,+976.562500E-03
+121.800E-06,+77.539062500E+00,+78.808593750E+00,+1.269531250E+00
+121.900E-06,+77.343750000E+00,+78.808593750E+00,+1.464843750E+00
+122.000E-06,+77.148437500E+00,+79.003906250E+00,+1.855468750E+00
+122.100E-06,+77.246093750E+00,+78.710937500E+00,+1.464843750E+00
+122.200E-06,+77.246093750E+00,+78.808593750E+00,+1.562500000E+00
+122.300E-06,+76.953125000E+00,+78.906250000E+00,+1.953125000E+00
+122.400E-06,+76.855468750E+00,+78.906250000E+00,+2.050781250E+00
+122.500E-06,+76.953125000E+00,+78.906250000E+00,+1.953125000E+00
+122.600E-06,+76.757812500E+00,+78.808593750E+00,+2.050781250E+00
+122.700E-06,+76.660156250E+00,+78.808593750E+00,+2.148437500E+00
